Year,Team,Index,kenpom_Rk,kenpom_NetRtg,kenpom_ORtg,kenpom_ORtg_Rank,kenpom_DRtg,kenpom_DRtg_Rank,kenpom_AdjT,kenpom_AdjT_Rank,kenpom_Luck,kenpom_Luck_Rank,kenpom_SOS_NetRtg,kenpom_SOS_NetRtg_Rank,kenpom_SOS_ORtg,kenpom_SOS_ORtg_Rank,kenpom_SOS_DRtg,kenpom_SOS_DRtg_Rank,kenpom_NCSOS_NetRtg,kenpom_NCSOS_NetRtg_Rank
2008,Wofford,376,203,-4.05,106.7,122,110.8,304,61.2,304,0.034,92,1.17,136,104.0,146,102.9,142,11.09,8
2008,Bowling Green,29,204,-4.3,100.5,217,104.8,194,63.7,229,0.05,54,0.84,143,103.9,152,103.1,147,-0.86,172
2008,Liberty,150,205,-4.55,103.6,173,108.2,255,62.3,284,-0.063,309,-6.02,282,101.8,233,107.8,319,-3.33,253
2008,Alabama St.,6,206,-4.55,102.0,193,106.5,222,64.3,200,-0.034,257,-13.98,340,94.8,339,108.8,332,5.71,35
2008,Delaware,70,207,-4.57,97.7,256,102.3,142,64.9,177,0.056,47,-0.86,173,101.7,234,102.6,129,1.63,103
2008,Southeastern Louisiana,287,208,-4.59,95.9,284,100.5,103,64.1,213,0.002,162,-4.98,258,99.5,302,104.5,192,-0.17,153
2008,Sacred Heart,262,209,-4.74,101.7,197,106.4,220,67.9,81,0.043,70,-6.52,293,100.1,289,106.6,287,-2.31,220
2008,Fairfield,89,210,-4.97,105.2,143,110.1,296,60.5,317,0.073,30,-1.15,179,103.1,181,104.3,180,2.24,91
2008,Jacksonville,135,211,-5.02,102.1,192,107.1,238,66.1,136,0.089,14,-5.98,281,100.0,291,106.0,260,5.48,37
2008,Hampton,112,212,-5.15,94.4,303,99.6,87,66.5,123,0.012,140,-9.14,324,97.6,326,106.8,291,2.03,97
2008,LIU Brooklyn,143,213,-5.17,100.6,215,105.8,209,69.4,37,-0.024,227,-7.44,307,99.4,308,106.8,292,-6.9,312
2008,Hofstra,117,214,-5.17,97.9,255,103.0,158,67.2,98,-0.001,172,-2.29,200,101.5,246,103.7,162,-1.97,208
2008,Utah Valley St.,349,215,-5.22,105.0,144,110.2,297,60.6,315,-0.045,284,-6.71,295,100.2,285,107.0,298,-0.53,159
2008,James Madison,137,216,-5.33,103.9,171,109.3,280,68.6,55,-0.029,244,-3.45,230,101.6,240,105.0,208,-8.35,322
2008,Evansville,86,217,-5.47,98.8,240,104.3,185,62.8,271,-0.044,282,3.48,100,105.6,96,102.2,114,-7.24,316
2008,St. Bonaventure,294,218,-5.58,104.7,156,110.2,299,64.8,179,-0.058,301,2.25,118,104.7,114,102.5,126,-3.98,272
2008,Iona,131,219,-5.7,95.2,293,100.9,112,66.3,128,-0.026,236,-2.49,208,103.0,187,105.5,234,-0.45,158
2008,Southern Utah,293,220,-5.82,102.2,187,108.0,252,64.7,187,0.027,105,-1.39,185,104.2,136,105.6,237,1.64,102
2008,Toledo,319,221,-5.85,94.1,307,99.9,94,64.3,202,0.084,18,3.89,94,106.0,89,102.1,111,7.92,17
2008,Youngstown St.,381,222,-5.88,97.9,251,103.8,174,67.2,99,0.013,137,3.76,97,105.2,104,101.4,88,5.45,38
2008,Florida Atlantic,93,223,-5.88,102.7,182,108.6,264,68.6,51,0.029,98,-4.02,238,101.2,256,105.2,224,-5.96,302
2008,Binghamton,25,224,-5.89,100.0,224,105.9,211,62.3,283,-0.018,212,-5.84,277,101.5,242,107.4,309,-3.08,246
2008,East Carolina,78,225,-6.08,103.8,172,109.9,287,65.2,161,-0.036,263,1.09,139,103.5,165,102.5,125,-3.11,247
2008,Boston University,28,226,-6.08,97.2,263,103.3,163,63.1,257,0.01,149,-4.37,242,101.9,224,106.3,273,0.53,132
2008,Pepperdine,240,227,-6.39,99.9,228,106.3,219,72.7,7,-0.008,192,1.33,133,104.0,151,102.6,133,3.35,74
2008,Wagner,358,228,-6.44,97.1,265,103.6,168,67.4,91,0.226,1,-8.81,322,99.5,305,108.3,328,-7.79,318
2008,Tennessee St.,310,229,-6.76,104.1,168,110.8,305,68.6,58,-0.019,216,-6.32,289,102.1,219,108.4,330,10.98,9
2008,Montana St.,191,230,-6.95,104.8,150,111.8,317,66.4,125,0.015,129,-4.18,239,101.3,253,105.5,233,-0.33,156
2008,Hawaii,115,231,-7.02,102.2,188,109.2,275,66.8,108,-0.054,295,-3.48,231,101.6,239,105.1,214,-4.96,287
2008,Yale,380,232,-7.15,99.9,226,107.1,239,65.4,158,0.019,122,-4.77,250,101.4,247,106.2,269,1.17,117
2008,Denver,72,233,-7.16,98.4,247,105.5,205,55.2,340,-0.042,274,-1.93,192,102.9,194,104.8,199,-0.58,162
2008,Ball St.,20,234,-7.21,95.7,288,102.9,156,61.1,308,-0.048,289,1.36,132,104.1,142,102.7,140,4.12,52
2008,Northern Colorado,220,235,-7.22,100.0,221,107.3,243,67.7,85,-0.011,198,-4.78,251,101.3,252,106.1,264,-1.42,185
2008,McNeese St.,171,236,-7.26,96.6,272,103.8,175,65.2,163,0.004,158,-2.46,205,100.8,272,103.3,154,4.78,48
2008,Quinnipiac,251,237,-7.37,104.8,151,112.2,321,66.6,116,0.025,110,-7.16,302,99.3,310,106.4,278,-5.23,292
2008,Manhattan,164,238,-7.41,101.8,194,109.3,279,66.0,139,-0.061,307,-4.72,249,100.6,276,105.4,225,-8.85,326
2008,Troy,321,239,-7.42,104.5,161,111.9,318,70.2,22,-0.03,247,-1.83,191,103.2,178,105.1,213,-3.63,266
2008,Towson,320,240,-7.45,99.2,234,106.7,226,65.5,154,0.039,80,-2.97,219,101.4,250,104.4,184,-4.45,279
2008,Bucknell,33,241,-7.46,95.8,285,103.3,166,62.2,286,0.048,60,-2.53,209,101.8,230,104.3,183,-1.12,178
2008,Nicholls St.,208,242,-7.52,94.9,299,102.4,146,64.8,180,-0.045,283,-0.72,168,102.8,200,103.5,159,7.3,27
2008,Western Carolina,366,243,-7.58,98.6,244,106.1,214,63.3,251,-0.04,268,-0.5,163,104.1,143,104.6,197,1.44,111
2008,Texas Pan American,343,244,-7.73,105.5,140,113.2,325,62.6,277,-0.005,183,-9.72,326,97.8,324,107.5,312,-4.81,285
2008,Hartford,113,245,-7.73,102.4,183,110.1,295,66.5,120,0.116,2,-5.23,263,100.5,279,105.8,244,-2.54,227
2008,Oregon St.,235,246,-7.91,95.3,290,103.3,164,65.1,174,-0.051,294,7.87,43,108.7,16,100.8,71,-11.14,338
2008,Tennessee Martin,309,247,-8.1,106.1,132,114.2,330,68.1,75,0.026,108,-7.99,313,100.2,288,108.2,326,4.93,45
2008,Eastern Washington,84,248,-8.11,96.3,275,104.4,188,64.0,215,-0.032,252,-2.47,206,102.5,207,104.9,203,5.02,43
2008,Tennessee Tech,311,249,-8.17,99.9,225,108.1,254,69.9,28,-0.086,333,-7.2,304,101.1,259,108.3,329,3.02,76
2008,Lehigh,149,250,-8.26,96.6,273,104.8,193,64.2,206,0.025,111,-6.99,299,98.8,317,105.8,247,-9.38,331
2008,Detroit,73,251,-8.32,100.7,212,109.0,273,60.3,321,-0.061,305,1.91,123,104.2,138,102.3,122,-0.65,165
2008,Georgia St.,106,252,-8.47,98.3,248,106.8,231,62.2,287,-0.016,210,-2.8,215,101.4,251,104.2,177,-5.32,294
2008,Northwestern St.,225,253,-8.6,98.5,245,107.1,241,72.6,8,0.09,13,-2.35,203,101.0,264,103.3,155,4.81,47
2008,San Francisco,272,254,-8.63,99.1,236,107.7,247,65.9,141,-0.042,275,-0.72,169,102.9,193,103.6,160,0.65,127
2008,VMI,351,255,-8.65,105.4,141,114.1,328,77.7,2,-0.04,269,-7.36,305,99.7,299,107.0,300,-8.07,319
2008,Western Illinois,367,256,-8.66,98.4,246,107.1,237,66.1,137,0.006,155,-1.58,188,104.7,115,106.3,274,-0.08,149
2008,Drexel,75,257,-8.68,90.8,326,99.4,84,64.4,199,0.015,128,-2.48,207,102.1,217,104.6,196,-2.45,223
2008,UMKC,333,258,-8.72,100.0,223,108.7,266,65.9,142,0.011,144,-0.81,171,104.4,121,105.2,223,0.84,124
2008,San Jose St.,273,259,-8.83,97.9,254,106.7,229,66.7,112,0.065,35,-2.39,204,103.6,164,106.0,256,-1.27,180
2008,FIU,88,260,-8.94,93.0,314,102.0,135,66.3,127,-0.041,271,-1.33,184,103.6,163,104.9,204,-0.94,175
2008,Texas St.,316,261,-9.08,100.9,209,110.0,290,78.0,1,0.015,130,-6.26,287,98.9,316,105.2,218,-8.65,323
2008,Columbia,61,262,-9.2,97.3,262,106.5,221,61.9,291,0.028,103,-6.83,296,99.9,294,106.8,290,-4.72,281
2008,Chicago St.,52,263,-9.36,102.3,185,111.6,315,70.9,18,0.028,101,2.04,122,105.5,102,103.4,157,6.87,28
2008,Army,16,264,-9.47,89.3,332,98.8,81,62.9,268,0.073,29,-6.08,283,100.6,275,106.7,289,-9.38,332
2008,Colorado St.,60,265,-9.76,101.8,195,111.6,314,63.6,235,-0.043,276,4.67,91,105.0,111,100.3,58,0.88,122
2008,Northern Illinois,221,266,-9.81,96.9,269,106.7,227,69.4,36,-0.015,205,1.59,127,103.9,154,102.3,121,4.06,56
2008,Cal Poly,37,267,-9.83,95.1,294,105.0,198,65.2,165,0.057,44,-1.16,180,103.4,172,104.5,195,3.36,72
2008,Portland,242,268,-9.88,98.9,239,108.8,267,62.6,275,-0.046,286,-1.27,183,102.1,215,103.4,156,-1.45,186
2008,Louisiana Monroe,157,269,-10.02,102.1,191,112.1,319,65.1,170,-0.031,250,1.14,137,103.8,155,102.7,137,10.35,10
2008,Arkansas St.,15,270,-10.29,104.9,146,115.2,335,64.1,207,-0.022,220,-2.61,211,102.8,196,105.4,227,-2.6,232
2008,Stetson,300,271,-10.29,93.7,308,104.0,179,64.5,193,0.069,31,-8.05,315,99.4,307,107.4,310,-3.53,262
2008,Texas A&M Corpus Chris,314,272,-10.42,96.7,271,107.1,240,63.6,234,0.02,118,-2.54,210,101.6,237,104.2,175,0.98,120
2008,Centenary,44,273,-10.57,99.9,229,110.5,302,67.4,94,0.014,133,-0.28,158,104.2,140,104.4,189,1.53,106
2008,South Dakota St.,283,274,-10.66,99.0,238,109.6,284,64.5,195,-0.066,316,-3.37,229,103.1,184,106.5,280,-5.7,300
2008,Delaware St.,71,275,-11.16,101.3,201,112.5,324,55.5,339,0.039,81,-6.23,286,99.3,309,105.5,235,12.36,6
2008,New Hampshire,202,276,-11.35,97.2,264,108.5,263,65.1,168,-0.05,291,-6.18,284,100.9,267,107.1,304,-4.43,278
2008,Saint Peter's,267,277,-11.42,94.8,300,106.2,217,67.1,103,-0.05,292,-3.37,228,103.0,189,106.3,276,-4.8,284
2008,Eastern Kentucky,82,278,-11.48,97.6,258,109.1,274,60.0,323,0.026,109,-7.78,311,101.1,261,108.9,336,2.47,82
2008,Central Arkansas,45,279,-11.66,94.2,306,105.8,210,65.1,175,0.028,102,-6.19,285,99.5,301,105.7,241,-6.95,313
2008,Harvard,114,280,-11.73,99.7,230,111.5,310,67.0,105,-0.095,334,-4.91,256,100.6,277,105.5,231,-1.9,204
2008,Mercer,173,281,-11.85,97.6,257,109.5,283,70.9,17,-0.046,287,-8.2,316,99.6,300,107.8,320,-3.75,267
2008,UTSA,345,282,-11.88,94.6,301,106.5,223,63.4,244,0.063,39,-2.28,199,101.5,245,103.8,163,2.44,84
2008,SMU,260,283,-12.04,95.0,296,107.0,234,64.5,194,0.054,50,-0.07,157,103.0,190,103.0,146,-10.17,335
2008,USC Upstate,340,284,-12.15,93.7,309,105.8,208,63.4,247,-0.062,308,-1.21,181,102.9,192,104.1,171,8.17,14
2008,Savannah St.,275,285,-12.29,88.1,334,100.4,99,66.3,129,0.05,53,-3.29,225,101.9,225,105.2,221,-0.55,160
2008,Coastal Carolina,57,286,-12.35,99.1,235,111.5,309,63.7,232,0.097,8,-5.01,259,102.5,206,107.5,311,-2.71,234
2008,Morehead St.,192,287,-12.64,95.3,292,107.9,250,62.6,274,0.093,9,-7.16,303,101.8,231,109.0,338,8.74,13
2008,Campbell,42,288,-12.69,96.1,280,108.8,269,68.5,61,-0.051,293,-7.61,310,100.7,273,108.3,327,-8.83,324
2008,Penn,238,289,-12.72,96.1,282,108.8,268,68.4,62,0.078,22,-5.54,271,100.9,268,106.5,279,-2.73,236
2008,Norfolk St.,209,290,-13.04,97.0,267,110.0,292,68.7,49,0.057,43,-12.79,337,95.4,337,108.2,325,-7.47,317
2008,Furman,99,291,-13.31,95.3,291,108.6,265,64.0,218,0.006,154,-0.4,161,104.0,150,104.4,186,0.05,145
2008,Idaho,123,292,-13.4,96.3,276,109.7,285,64.2,205,-0.004,181,-1.81,190,103.2,179,105.0,209,-2.76,240
2008,Presbyterian,245,293,-13.62,97.6,259,111.2,307,58.5,332,-0.056,298,6.2,68,106.1,87,99.9,45,6.2,32
2008,UC Riverside,327,294,-13.65,93.7,310,107.3,245,61.8,293,0.023,114,-1.52,187,102.7,201,104.3,179,1.41,112
2008,Idaho St.,124,295,-14.07,95.8,286,109.9,288,60.0,324,0.092,11,-1.07,178,103.4,171,104.5,190,7.47,26
2008,St. Francis NY,295,296,-14.19,92.8,317,107.0,233,67.4,92,-0.017,211,-6.3,288,100.9,266,107.2,308,-4.27,277
2008,Radford,252,297,-14.36,95.9,283,110.2,298,68.2,68,0.026,107,-2.97,218,103.0,186,106.0,258,0.29,138
2008,Coppin St.,63,298,-14.41,92.4,321,106.8,230,62.9,261,0.065,36,-7.38,306,98.1,321,105.5,229,7.87,18
2008,Samford,269,299,-14.41,96.9,268,111.4,308,54.6,341,0.083,19,-7.81,312,101.2,255,109.0,339,2.17,95
2008,Stony Brook,302,300,-14.6,92.5,319,107.1,235,62.4,280,-0.076,322,-6.84,297,100.3,284,107.1,306,-6.73,311
2008,Florida A&M,92,301,-14.71,94.3,305,109.0,272,65.6,153,0.075,27,-9.96,327,97.0,328,106.9,296,5.87,33
2008,Rice,254,302,-14.74,86.7,336,101.5,126,65.2,167,-0.002,173,3.3,104,105.9,91,102.6,130,2.34,87
2008,Fairleigh Dickinson,90,303,-14.81,99.9,227,114.7,333,67.6,88,-0.001,171,-4.79,252,100.8,270,105.6,239,2.38,86
2008,Long Beach St.,154,304,-14.88,96.3,277,111.2,306,62.9,267,-0.082,330,-3.03,222,102.2,214,105.2,222,-3.44,259
2008,Canisius,43,305,-15.08,95.0,297,110.1,294,64.0,214,-0.065,313,-1.98,193,103.2,180,105.1,217,-2.19,217
2008,Mississippi Valley St.,186,306,-15.21,91.9,323,107.1,236,63.0,259,0.115,3,-11.0,332,96.7,331,107.7,315,13.04,4
2008,Florida Gulf Coast,95,307,-15.29,94.5,302,109.8,286,67.5,90,0.035,90,-5.51,269,99.9,296,105.4,226,1.68,101
2008,North Carolina A&T,212,308,-15.38,96.1,281,111.5,311,67.3,95,0.091,12,-7.58,309,98.8,318,106.4,277,12.9,5
2008,Monmouth,189,309,-15.45,93.0,315,108.5,260,60.3,320,-0.023,223,-5.08,261,101.1,260,106.2,270,-1.98,209
2008,Southeast Missouri St.,286,310,-15.56,96.1,279,111.7,316,74.4,4,0.04,77,-8.03,314,100.9,269,108.9,337,1.23,116
2008,Kennesaw St.,140,311,-15.6,94.4,304,110.0,291,68.2,71,0.0,166,-8.52,319,98.1,322,106.6,285,-5.41,295
2008,Princeton,246,312,-15.68,93.2,313,108.9,271,58.8,330,-0.039,267,-4.37,243,101.7,236,106.1,262,-0.39,157
2008,Dartmouth,66,313,-15.91,92.4,320,108.3,258,64.6,192,-0.0,168,-7.02,301,100.0,292,107.1,303,-6.17,303
2008,Southern,288,314,-16.09,90.0,327,106.1,213,63.3,252,-0.026,237,-11.33,333,96.7,332,108.0,323,7.97,16
2008,Jackson St.,134,315,-16.17,93.0,316,109.2,276,70.0,25,0.04,79,-11.87,335,96.2,333,108.1,324,2.2,94
2008,Charleston Southern,49,316,-16.55,99.1,237,115.6,337,68.3,65,0.004,157,-4.82,254,102.1,216,106.9,297,-3.55,263
2008,South Carolina St.,281,317,-16.61,95.5,289,112.1,320,70.3,21,0.057,45,-10.71,330,96.9,330,107.7,313,-5.12,290
2008,Alabama A&M,5,318,-16.72,89.4,331,106.2,215,68.2,72,0.012,143,-14.24,341,94.6,341,108.9,335,4.87,46
2008,St. Francis PA,263,319,-17.22,97.1,266,114.3,331,60.9,314,-0.036,261,-5.57,273,100.4,283,105.9,254,-0.69,166
2008,Cal St. Bakersfield,38,320,-17.31,96.7,270,114.0,327,65.2,164,-0.004,182,-5.85,278,101.2,258,107.0,299,-5.61,297
2008,UC Davis,325,321,-17.65,97.9,252,115.6,336,62.9,263,0.012,142,-2.92,217,101.9,228,104.8,200,-3.36,255
2008,Maine,163,322,-17.82,92.6,318,110.4,301,66.3,130,-0.034,255,-5.33,264,100.5,278,105.9,250,-2.59,230
2008,Winston Salem St.,372,323,-18.2,89.7,330,107.9,251,65.6,150,0.009,151,-10.92,331,96.1,335,107.0,302,-10.32,337
2008,Bethune Cookman,24,324,-18.4,92.1,322,110.5,303,57.8,336,-0.01,197,-12.0,336,95.8,336,107.8,321,-6.51,310
2008,Eastern Illinois,81,325,-18.41,95.7,287,114.1,329,61.6,299,-0.024,229,-8.81,323,100.1,290,108.9,334,-3.89,270
2008,Jacksonville St.,136,326,-18.47,97.4,261,115.8,338,67.3,96,-0.081,329,-10.53,328,99.1,312,109.7,341,-10.29,336
2008,Longwood,155,327,-18.61,97.9,253,116.5,340,66.5,122,-0.009,194,-4.68,247,99.9,297,104.5,193,-1.94,206
2008,Louisiana Tech,158,328,-19.1,93.3,312,112.4,322,63.2,254,-0.003,177,-4.94,257,101.2,257,106.1,265,-9.31,329
2008,Arkansas Pine Bluff,14,329,-19.61,87.7,335,107.3,244,62.7,273,0.025,113,-13.22,338,95.3,338,108.5,331,2.98,78
2008,The Citadel,318,330,-20.95,94.9,298,115.9,339,62.1,289,-0.023,225,0.82,145,104.6,117,103.8,165,4.11,54
2008,Prairie View A&M,244,331,-21.82,89.8,329,111.6,313,69.4,38,-0.014,203,-10.71,329,97.0,329,107.7,314,7.8,21
2008,Loyola Marymount,162,332,-22.33,91.2,324,113.6,326,68.2,70,0.066,33,-0.71,167,102.0,222,102.7,136,-1.57,193
2008,Sacramento St.,261,333,-22.44,90.0,328,112.4,323,68.7,50,0.001,163,-2.16,195,103.7,159,105.8,248,5.0,44
2008,North Carolina Central,213,334,-23.17,85.3,340,108.5,262,68.3,66,0.032,93,5.67,77,106.6,72,100.9,74,7.81,20
2008,Texas Southern,315,335,-23.21,88.3,333,111.5,312,67.4,93,0.001,165,-8.75,320,97.8,323,106.6,286,6.29,31
2008,Howard,121,336,-23.29,85.9,339,109.2,277,62.6,276,-0.027,239,-7.55,308,99.1,315,106.6,288,-0.6,163
2008,North Florida,216,337,-23.54,86.3,337,109.9,289,64.4,197,-0.061,306,-5.56,272,100.0,293,105.5,236,1.95,98
2008,Grambling St.,109,338,-24.32,90.9,325,115.2,334,68.4,64,0.019,120,-13.25,339,94.7,340,107.9,322,11.62,7
2008,Alcorn St.,8,339,-24.83,93.5,311,118.3,341,67.8,84,0.018,125,-11.56,334,96.2,334,107.7,316,1.39,113
2008,Maryland Eastern Shore,169,340,-28.29,86.1,338,114.4,332,67.1,102,-0.004,180,-8.45,317,97.8,325,106.2,272,0.24,139
2008,NJIT,197,341,-32.79,77.2,341,110.0,293,69.7,31,-0.025,235,-5.53,270,102.2,212,107.7,318,-3.13,251
2009,North Carolina,211,1,31.14,123.2,1,92.1,18,72.9,6,-0.011,195,9.91,24,108.2,27,98.3,15,1.06,126
2009,Connecticut,62,2,29.25,116.0,17,86.8,3,67.1,96,0.024,107,10.37,13,109.0,11,98.6,24,-1.68,200
2009,Pittsburgh,241,3,28.96,121.2,2,92.3,19,65.2,174,-0.012,201,10.11,19,108.1,28,98.0,12,0.79,132
2009,Memphis,172,4,28.67,112.8,37,84.2,1,65.9,145,-0.009,190,4.73,77,105.5,73,100.8,78,4.19,67
2009,Louisville,159,5,26.06,111.2,49,85.2,2,66.9,103,0.068,25,9.57,27,108.6,17,99.0,37,-0.19,161
2009,Missouri,187,6,24.81,116.6,13,91.8,17,70.9,15,0.031,87,7.96,44,106.4,57,98.4,20,-3.76,251
2009,Oklahoma,230,7,24.59,118.3,4,93.7,33,66.6,109,0.018,120,9.49,29,108.3,25,98.9,31,0.46,143
2009,Gonzaga,108,8,24.51,117.5,8,93.0,24,67.1,97,0.003,156,4.63,78,105.1,89,100.5,74,10.61,13
2009,Michigan St.,180,9,24.37,114.3,26,89.9,6,66.5,112,0.091,11,12.33,2,109.4,5,97.1,2,5.81,42
2009,Duke,76,10,24.31,117.5,7,93.2,28,66.3,127,0.053,47,10.23,15,108.5,19,98.3,17,3.18,84
2009,West Virginia,365,11,24.21,115.1,19,90.9,13,63.7,240,-0.067,315,10.95,8,108.9,12,98.0,10,2.11,107
2009,UCLA,331,12,23.93,119.5,3,95.6,44,65.3,171,-0.03,251,8.42,39,107.6,39,99.1,40,-3.43,243
2009,Villanova,355,13,23.89,114.4,24,90.5,10,68.3,62,0.021,116,9.99,22,108.9,14,98.9,32,-5.37,286
2009,Kansas,138,14,23.83,114.5,23,90.7,11,67.2,93,-0.013,202,8.83,37,107.9,32,99.1,39,1.55,117
2009,Arizona St.,12,15,23.03,118.2,5,95.2,42,59.1,334,-0.018,223,10.14,18,108.9,13,98.8,29,-2.04,207
2009,Syracuse,303,16,22.21,117.0,10,94.8,39,69.7,29,0.024,106,11.46,4,108.4,21,97.0,1,0.77,133
2009,Washington,360,17,22.09,113.1,34,91.0,14,72.2,10,-0.005,180,10.18,16,109.4,4,99.2,44,0.09,151
2009,Purdue,248,18,21.84,110.5,60,88.7,5,65.9,144,-0.012,199,8.94,36,107.2,46,98.3,16,-5.45,289
2009,Marquette,166,19,21.02,117.1,9,96.1,52,67.5,78,-0.014,203,8.22,41,107.8,34,99.5,49,-4.95,279
2009,Xavier,379,20,20.24,111.0,53,90.8,12,65.8,149,-0.008,185,5.81,64,105.8,68,100.0,62,7.97,24
2009,BYU,19,21,20.1,114.0,28,93.9,35,69.0,41,-0.046,285,4.57,79,105.4,76,100.9,82,0.39,145
2009,Texas,312,22,19.65,112.2,42,92.5,20,65.4,160,-0.048,288,10.16,17,109.2,8,99.0,36,2.01,108
2009,Clemson,55,23,19.62,116.4,16,96.7,61,67.9,67,-0.024,236,6.19,60,105.4,77,99.2,43,-4.45,266
2009,Wake Forest,359,24,18.88,111.6,46,92.7,22,72.8,7,0.051,52,7.66,51,107.5,41,99.9,55,-4.35,262
2009,Illinois,125,25,18.72,106.8,104,88.1,4,62.8,271,0.001,164,7.96,45,106.5,55,98.6,23,-3.36,239
2009,Oklahoma St.,231,26,18.33,116.4,15,98.1,73,69.3,36,-0.003,169,10.46,12,108.8,15,98.4,19,-0.28,165
2009,USC,339,27,18.26,110.0,65,91.8,16,63.7,242,-0.032,260,10.81,9,110.5,2,99.7,51,0.74,134
2009,Utah,346,28,17.8,110.8,56,92.9,23,65.0,184,0.013,136,7.29,53,107.9,33,100.6,75,6.96,34
2009,Wisconsin,374,29,17.62,113.3,31,95.7,46,59.1,333,-0.052,299,9.51,28,107.3,44,97.8,9,1.32,121
2009,California,41,30,17.37,116.8,11,99.4,96,66.0,140,0.001,162,9.17,33,108.0,30,98.8,30,-3.54,246
2009,Georgetown,103,31,16.96,111.1,51,94.2,36,62.7,277,-0.106,340,11.11,7,108.7,16,97.6,5,2.49,96
2009,Tennessee,308,32,16.48,115.1,20,98.7,83,67.7,72,-0.032,261,9.4,31,107.9,31,98.5,21,9.15,21
2009,Baylor,21,33,16.38,116.5,14,100.1,115,65.8,152,-0.017,219,10.57,11,108.6,18,98.0,11,-2.35,218
2009,Ohio St.,229,34,16.34,113.3,32,96.9,63,62.5,284,0.042,67,9.46,30,107.7,36,98.2,14,-3.41,241
2009,Florida,91,35,16.16,115.1,21,98.9,88,65.8,151,-0.076,326,2.61,104,104.0,122,101.4,104,-8.15,321
2009,San Diego St.,271,36,16.05,109.4,71,93.3,30,61.8,305,0.02,117,5.59,66,105.6,70,100.0,61,-1.71,201
2009,Arizona,11,37,15.96,117.7,6,101.8,147,64.9,187,0.018,119,11.33,6,109.0,10,97.7,8,2.34,100
2009,Butler,35,38,15.78,110.3,62,94.5,38,62.8,274,-0.014,206,2.51,105,103.0,159,100.5,73,6.15,39
2009,Florida St.,96,39,15.76,105.9,116,90.1,7,65.9,148,0.066,28,10.01,21,109.2,6,99.2,42,0.6,140
2009,Minnesota,183,40,15.43,108.1,90,92.6,21,64.5,211,0.031,89,8.44,38,107.4,43,98.9,33,-4.18,257
2009,Notre Dame,226,41,15.38,115.0,22,99.6,100,67.2,94,-0.034,267,9.93,23,107.5,42,97.6,6,-3.71,250
2009,Miami FL,177,42,15.3,111.2,50,95.9,48,64.3,216,-0.048,290,9.1,35,108.1,29,98.9,34,-4.21,258
2009,New Mexico,204,43,15.29,112.2,41,96.9,62,64.8,196,-0.054,302,4.56,80,105.9,66,101.3,100,0.48,142
2009,Utah St.,347,44,15.12,116.7,12,101.6,143,60.0,327,0.046,58,-0.47,169,103.2,151,103.6,192,-2.77,225
2009,Texas A&M,313,45,15.01,113.1,35,98.1,74,63.9,235,0.053,48,7.85,48,107.1,48,99.3,45,-4.3,261
2009,LSU,144,46,14.86,111.5,47,96.6,60,66.1,136,0.075,22,3.5,92,104.6,101,101.1,86,-8.66,327
2009,Michigan,179,47,14.75,112.2,40,97.5,67,62.5,285,0.014,132,11.39,5,108.5,20,97.1,3,0.63,139
2009,Kentucky,142,48,14.62,107.8,91,93.2,27,66.6,111,-0.073,321,5.14,69,106.5,56,101.4,101,-5.74,295
2009,Washington St.,361,49,14.58,105.0,133,90.4,8,57.6,340,-0.076,327,10.04,20,109.8,3,99.7,52,-1.96,206
2009,Temple,307,50,14.38,109.9,68,95.5,43,63.5,255,-0.005,173,6.68,54,106.9,49,100.3,68,7.22,32
2009,Kansas St.,139,51,14.18,109.4,72,95.2,40,67.4,84,-0.019,228,5.84,63,106.2,62,100.3,71,-8.12,320
2009,Stanford,298,52,14.13,112.5,39,98.3,77,67.5,80,-0.022,234,7.65,52,107.6,38,99.9,58,-4.87,278
2009,UAB,324,53,13.73,109.4,70,95.7,47,66.4,122,-0.009,188,5.04,71,106.2,61,101.2,92,3.87,70
2009,VCU,350,54,13.62,110.1,64,96.4,57,65.8,150,-0.073,320,0.23,156,102.9,166,102.7,157,3.46,78
2009,Maryland,168,55,13.55,110.0,67,96.4,56,66.3,126,0.039,72,9.61,26,108.3,24,98.7,28,-3.29,238
2009,Saint Mary's,266,56,13.36,110.6,58,97.2,65,66.5,114,0.083,16,1.81,115,103.6,135,101.8,121,1.62,115
2009,Penn St.,239,57,12.91,111.8,44,98.9,87,61.8,304,0.08,18,6.15,61,105.2,86,99.0,38,-9.92,337
2009,Tulsa,323,58,12.75,106.2,110,93.4,31,64.1,226,0.06,36,4.88,73,105.4,79,100.5,72,2.32,101
2009,Auburn,17,59,12.46,106.8,102,94.3,37,68.3,60,-0.032,259,3.54,91,104.7,96,101.2,95,-7.27,310
2009,Illinois St.,127,60,12.44,109.0,78,96.5,58,64.2,223,-0.038,273,1.1,131,103.1,153,102.0,130,-4.41,263
2009,North Dakota St.,215,61,12.29,114.3,25,102.0,152,67.5,79,-0.009,187,-1.6,193,103.1,154,104.7,236,2.21,105
2009,Rhode Island,253,62,12.26,113.7,29,101.5,141,67.7,76,-0.043,278,3.16,96,104.9,95,101.7,115,0.22,148
2009,Nebraska,199,63,12.21,103.5,153,91.3,15,62.9,268,-0.032,262,6.32,58,106.6,52,100.3,69,-8.47,325
